place_id,nome,endereco,capital_busca,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJnXkS431FAQcROUxKASeZrKk,Matrix Games,"Rua do Livramento, 245 - Sl 10 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,146,OPERATIONAL,2026-02-26,inconclusivo,http://www.facebook.com/matrixgame,,+55 82 3032-2465,https://maps.google.com/?cid=12226315481208474681&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJT7cPKnxFAQcRg2W4bSnQKLE,Matriz Game,"Rua do Livramento, 2 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,3,2,OPERATIONAL,,inconclusivo,,,+55 82 3034-5482,https://maps.google.com/?cid=12765682020134708611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJfbK0zIpFAQcRcHb7WtfE01E,Mininice Brinquedos,"Av. Dr. Antônio Gomes de Barros, 546 - Jatiúca, Maceió - AL, 57035-700, Brazil",Maceió,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,5,6,OPERATIONAL,,inconclusivo,,,+55 82 99188-1940,https://maps.google.com/?cid=5896272766381553264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJFwbfbrdFAQcRpl7Uf70zEK8,Multibrinque Maceió - Aluguel de Brinquedos e Acessórios para o dia a dia,"R. Antônia Alves Carvalho Leite, 1118 A - Jatiúca, Maceió - AL, 57036-040, Brazil",Maceió,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,546,OPERATIONAL,2026-08-03,sim,https://multibrinque.com.br/maceio/,,+55 82 99421-1041,https://maps.google.com/?cid=12614639445251219110&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJPzFX2EVFAQcRERBfWGSTHis,Mundo kids aluguel de brinquedos,"R. São Jorge, 63 - Barro Duro, Maceió - AL, 57045-620, Brazil",Maceió,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,4.6,10,OPERATIONAL,2025-06-03,inconclusivo,http://www.mundokidsbrinquedos.com.br/,,+55 82 99955-5417,https://maps.google.com/?cid=3107082852120858641&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ-5chtYBPAQcRN4Sg3nCqlZg,Paulo Games,"Shopping Popular Nossa Senhora de Fátima, Box 209, Próximo ao Teatro Deodoro - R. Barão de Maceió, S/N - Centro, Maceió - AL, 57020-360, Brazil",Maceió,busca_automatica,nome,loja,point_of_interest;store;establishment,4,3,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=10994881467043054647&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJe0C4Xy5HAQcRytrRQJpZuEg,Play Games / Maceió-AL,"Av. Comendador Gustavo Paiva, 5945 - Loja 3031 - Cruz das Almas, Maceió - AL, 57038-000, Brazil",Maceió,busca_automatica,nome,loja,banquet_hall;event_venue;store;point_of_interest;establishment,4.6,75,OPERATIONAL,2026-07-16,sim,https://www.instagram.com/playgamesmaceio/,playgamesmaceio,+55 82 99384-9229,https://maps.google.com/?cid=5240036685492902602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJm3gtAgtFAQcR0tE5OIh7HnA,Psicojogos,"Av. Dr. Antônio Gomes de Barros, 1560 - Lj 2 - Jatiúca, Maceió - AL, 57036-000, Brazil",Maceió,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.9,47,OPERATIONAL,,inconclusivo,,,+55 82 3025-4909,https://maps.google.com/?cid=8079030606538330578&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ3SukOn9PAQcRb_Lb03rPwwY,RPG de Mesa Paga - TD Santos,"R. Dr. Virgílio Guedes, 1142B - Ponta Grossa, Maceió - AL, 57014-002, Brazil",Maceió,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,,0,OPERATIONAL,,inconclusivo,http://tdsantos.td/,,+55 82 98719-7464,https://maps.google.com/?cid=487461311133512303&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJa2IS9T5JAQcRhLCVnkXC7aw,Sonic games,"Av. Maceió - Tabuleiro do Martins, Maceió - AL, 57061-060, Brazil",Maceió,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,13,OPERATIONAL,2026-04-16,sim,https://instagram.com/sonicgames2023?utm_source=qr&igshid=MzNlNGNkZWQ4Mg==,sonicgames2023,+55 82 98813-5756,https://maps.google.com/?cid=12460829348273172612&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJpZbpu_zVBQcRuPFD4K5R8Co,Taverna: Game & Café,"R. Srg. Benevides Montes, 214 - Primavera, Arapiraca - AL, 57300-230, Brazil",Maceió,busca_automatica,nome,alimentos_bebidas,coffee_shop;fast_food_restaurant;snack_bar;meal_takeaway;food_store;cafe;association_or_organization;store;restaurant;food;point_of_interest;establishment,4.9,577,OPERATIONAL,2026-06-06,sim,https://tavernagamecafe.nucomercio.com/,,+55 82 99836-2064,https://maps.google.com/?cid=3094062755532239288&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJL48M4dNFAQcRst9EFDPtboU,Terra Média Geek Store,"R. Clementino do Monte, 58 - Farol, Maceió - AL, 57055-612, Brazil",Maceió,busca_automatica,nome+avaliacao,loja,toy_store;point_of_interest;store;establishment,4.9,10,OPERATIONAL,2026-08-14,sim,,,,https://maps.google.com/?cid=9614883058121760690&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJx0dAuxQbbJIRxH8szrAawXE,ALEXANDRE GAMES & MANUTENÇÃO,"Rua j 24 São jose 3 - São José Operário, Manaus - AM, 69086-390, Brazil",Manaus,busca_automatica,nome,loja,store;point_of_interest;establishment,4.8,41,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=8196862143466602436&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvXuPLAAFbJIRncOH-f4lasQ,Acerola: A Casa do Acy,"Av. Maués, 700 - Cachoeirinha, Manaus - AM, 69065-070, Brazil",Manaus,busca_automatica,avaliacao,alimentos_bebidas,bar;point_of_interest;establishment,4.8,17,OPERATIONAL,2024-10-04,inconclusivo,,,+55 92 98601-9920,https://maps.google.com/?cid=14153166556003550109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJAao-fLQFbJIRV1arL20t6eQ,Aventura Cards by Mao TCG,"R. Saldanha Marinho, 745 - Centro, Manaus - AM, 69010-040, Brazil",Manaus,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=16494765057195595351&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJryYmaX0FbJIRY1Msjnb-rVE,Beco Mágico Manaus,"R. Rio Purús, 629 - Nossa Sra. das Gracas, Manaus - AM, 69053-050, Brazil",Manaus,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;point_of_interest;food;establishment,4.9,1241,OPERATIONAL,2026-06-01,sim,https://becomagico.com.br/manaus/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleAQm1xFleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAaePqm5i5QCY0b0YEBsRtyDqFwL3WJf9kC4TCpUvZ-TvJPujzocBmmlORpzMAg_aem_RlyMgypZdVZ8z6bkoynZ1Q,,+55 92 98129-8347,https://maps.google.com/?cid=5885640073187971939&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ-RJZFQAbbJIRIU-dCP-2r_o,Café Cartoon Animation,"R. Francisco Filho, 841 - Parque Dez de Novembro, Manaus - AM, 69055-400, Brazil",Manaus,busca_automatica,avaliacao,outro,coworking_space;cultural_center;point_of_interest;association_or_organization;establishment,5,28,OPERATIONAL,2026-05-20,sim,https://cafecartoon.com/,,+55 92 98134-8098,https://maps.google.com/?cid=18063857836883791649&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJh8R0pn8FbJIRrG0Lag8Cp2s,Game Center,"R. Marcílio Dias, 256 - Centro, Manaus - AM, 69005-270, Brazil",Manaus,busca_automatica,nome,loja,store;point_of_interest;establishment,4.3,97,OPERATIONAL,,inconclusivo,,,+55 92 99244-3131,https://maps.google.com/?cid=7757171148395867564&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJXcXD0JAFbJIRQmdQjmspPjQ,JG GAMES,"R. 13 de Maio, 381 - Colônia Oliveira Machado, Manaus - AM, 69070-770, Brazil",Manaus,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,18,OPERATIONAL,,inconclusivo,,,+55 92 98265-4134,https://maps.google.com/?cid=3764491880454186818&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJpwS271sbbJIRDzSHeBJFQbg,KAZUMA GAMES,"R. Des. Filismino Soares, 50 B - Colônia Oliveira Machado, Manaus - AM, 69070-620, Brazil",Manaus,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.7,211,OPERATIONAL,,inconclusivo,,,+55 92 99240-0175,https://maps.google.com/?cid=13276969122098787343&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ105u2bcZbJIRW2QgRQzW4uk,Lago Nerd Luderia - Jogos de Tabuleiro,"Cond Reserva da Cidade, 381 - Cidade Nova, Manaus - AM, 69090-299, Brazil",Manaus,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,5,5,OPERATIONAL,2024-02-12,inconclusivo,http://www.lagonerd.xyz/,,+55 92 99498-9109,https://maps.google.com/?cid=16853268103761519707&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ5XUdKqYabJIRR6AMN_zwMQA,Livraria Leitura Amazonas,"Amazonas Shopping LOJA 420 PQR 2 PISO 482 - Av. Djalma Batista - Parque Dez de Novembro, Manaus - AM, 69055-038, Brazil",Manaus,busca_automatica,avaliacao,loja,book_store;point_of_interest;store;establishment,4.7,5271,OPERATIONAL,2025-02-09,inconclusivo,https://www.leitura.com.br/,,+55 92 3236-4901,https://maps.google.com/?cid=14057239904821319&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJM0kf_VMFbJIR3npiNtCefVE,Locomotiva Brinquedos - João Valério - Nossa Senhora Das Graças,"Av. João Valério, 885 - Nossa Sra. das Graças, Manaus - AM, 69053-140, Brazil",Manaus,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.6,1087,OPERATIONAL,,inconclusivo,https://www.facebook.com/locomotivamanaus/,,+55 92 98270-6387,https://maps.google.com/?cid=5872024106263804638&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJE1I36GEFbJIRMxvlDnsif8U,Loja Calabouço,"R. 7 Cj. Shangrila IV, 21 - Quadra 7 - Parque 10 de Novembro, Manaus - AM, 69054-738, Brazil",Manaus,busca_automatica,avaliacao,loja,toy_store;store;point_of_interest;establishment,4.7,284,OPERATIONAL,2025-12-11,inconclusivo,https://www.lojacalabouco.com.br/,,+55 92 3029-8300,https://maps.google.com/?cid=14231131259440274227&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJMZANeqQabJIRWOafgRjXIMM,Loja Daisuki Card Game Shop,"R. Wilson de Castro, 42 - Conjunto Eldorado, Manaus - AM, 69050-160, Brazil",Manaus,busca_automatica,nome+avaliacao,loja,toy_store;point_of_interest;store;establishment,4.7,106,OPERATIONAL,2025-12-05,inconclusivo,https://www.lojadaisuki.com.br/,,+55 92 99982-1251,https://maps.google.com/?cid=14060474536904615512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJwSmuT9cFbJIR5I53d9m7HgE,Mercadia Game Store,"R. Rio Jutaí, 90 - Vieiralves - Nossa Sra. das Gracas, Manaus - AM, 69053-020, Brazil",Manaus,busca_automatica,nome+avaliacao,loja,toy_store;point_of_interest;store;establishment,4.9,43,OPERATIONAL,2026-06-07,sim,https://www.mercadiastore.com.br/,,+55 92 98431-3996,https://maps.google.com/?cid=80708386025869028&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJpaSYMAAbbJIR8NzZUEQKuhE,Mimiso Arena Games,"Beco São Pedro, 162 - Parque 10 de Novembro, Manaus - AM, 69055-151, Brazil",Manaus,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,4.9,51,OPERATIONAL,,inconclusivo,http://www.instagram.com/mimisoarenatcg,mimisoarenatcg,+55 92 98151-2345,https://maps.google.com/?cid=1277344732843465968&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJpxg9QwAFbJIRi3UNe7DkwH4,Oráculo Tabletop Games Store - Aluísio Brasil - Japiim,"R. Aluísio Brasil, 8b - Japiim, Manaus - AM, 69078-562, Brazil",Manaus,busca_automatica,nome+avaliacao,loja,toy_store;store;point_of_interest;establishment,4.8,22,OPERATIONAL,2026-06-11,sim,https://www.instagram.com/oraculojogos?igsh=bjkxejQzcXRjd2l1,oraculojogos,+55 92 98547-0815,https://maps.google.com/?cid=9133551490937222539&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJf1eUzsUbbJIROHClUemcirk,Player Food,"R. Lapis Lazuli, 6 - Nossa Sra. das Graças, Manaus - AM, 69053-600, Brazil",Manaus,busca_automatica,avaliacao,alimentos_bebidas,restaurant;point_of_interest;food;establishment,4.6,67,OPERATIONAL,2026-06-22,sim,https://www.instagram.com/playerfoodmanaus?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,playerfoodmanaus,+55 92 99106-0564,https://maps.google.com/?cid=13369670969713848376&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJcwXuqGQFbJIRGz1gIKriRCA,Player Games,"Av. Getúlio Vargas, 219 - Centro, Manaus - AM, 69020-010, Brazil",Manaus,busca_automatica,nome,loja,internet_cafe;electronics_store;store;service;point_of_interest;establishment,4.9,361,OPERATIONAL,,inconclusivo,https://www.playergames.com.br/,,+55 800 245 0060,https://maps.google.com/?cid=2325232527945514267&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJg0IM1HgbbJIRlRhtjzrsm0M,Player Games,"Av. Djalma Batista, 1929 - Lj 10 - Chapada, Manaus - AM, 69050-010, Brazil",Manaus,busca_automatica,nome,loja,internet_cafe;electronics_store;service;point_of_interest;store;establishment,4.8,174,OPERATIONAL,,inconclusivo,http://www.playergames.com.br/,,+55 800 245 0060,https://maps.google.com/?cid=4871747158189873301&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJJemnGQ0bbJIROuFyAZnZ_aA,Putiringa - Jogos de Tabuleiro,"R. Padre Monteiro de Noronha, 575 - Flores, Manaus - AM, 69028-140, Brazil",Manaus,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,5,17,OPERATIONAL,2026-07-22,sim,https://putiringa.lends.com.br/,,+55 92 98471-5818,https://maps.google.com/?cid=11600667466353795386&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ134HVggZbJIRql9MOMgzwxw,"Sr.Araújo Games AM, MUNDO DIGITAL 2º","Av. Margarita, 1930 - Nova Cidade, Manaus - AM, 69097-305, Brazil",Manaus,busca_automatica,nome,loja,store;point_of_interest;establishment,5,16,OPERATIONAL,,inconclusivo,http://www.facebook.com/SrAra%C3%BAjo-Games-AM-1022154064654000/quality,,+55 92 99374-2507,https://maps.google.com/?cid=2072557188551565226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJa7KqNmwFbJIRGaN10LCd-1I,Taverna Nerd Comic Shop,"R. Y 1, 7 - Flores, Manaus - AM, Brazil",Manaus,busca_automatica,nome+avaliacao,loja,store;point_of_interest;establishment,4.6,61,OPERATIONAL,2026-06-28,sim,,,,https://maps.google.com/?cid=5979546313001640729&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJweOclBAQbJIRztG7ZblPNSk,Tetris Game Burger,"Av. Djalma Batista, 31 - Chapada, Manaus - AM, 69053-000, Brazil",Manaus,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;fast_food_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.4,821,OPERATIONAL,2023-03-12,inconclusivo,https://abre.ai/ifoodpedidosdelivery,,+55 92 99277-6544,https://maps.google.com/?cid=2969367187015061966&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJQag-ogcRbJIRfG_9p8YDiC4,Traveller Cards e Board Games,"R. Washington Luís, 315 - 2° Andar - Sala 3 - Dom Pedro, Manaus - AM, 69040-210, Brazil",Manaus,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,7,OPERATIONAL,,inconclusivo,,,+55 92 98645-9173,https://maps.google.com/?cid=3352934074334146428&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJDw-EeSsRbJIRkGQnagFlKoY,Ubaú Brinquedos Criativos,"Av. Jacira Reis, 5051 - Lj 04 - São Jorge, Manaus - AM, 69033-008, Brazil",Manaus,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,161,OPERATIONAL,,inconclusivo,http://ubau.com.br/,,+55 92 99307-9653,https://maps.google.com/?cid=9667650606854530192&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJd5jnFQAFbJIRyaRaoNBV_hg,Vezzo - Doces e Jogos,"Av. Visc. de Porto Alegre, 721 - Praça 14 de Janeiro, Manaus - AM, 69020-130, Brazil",Manaus,busca_automatica,nome+avaliacao,alimentos_bebidas,candy_store;confectionery;food_store;store;food;point_of_interest;establishment,5,11,OPERATIONAL,2025-08-26,inconclusivo,,,+55 92 99400-0456,https://maps.google.com/?cid=1800971255526630601&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJHSDPTgF5GZURKmSqKITyoGM,Arcadea Gaming Pub,"R. Gen. Neto, 440 - Moinhos de Vento, Porto Alegre - RS, 90560-020, Brazil",Manaus;Porto Alegre,busca_automatica,avaliacao,alimentos_bebidas,bar;point_of_interest;establishment,4.2,1087,OPERATIONAL,2026-02-07,inconclusivo,https://arcadeapub.com.br/,,+55 51 99652-4436,https://maps.google.com/?cid=7179004455460430890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJKXmhK9CrswcRlsPXQsZ82yI,AJ Games e Brinquedos,"Av. Três Américas, 830 - Lagoa Azul, Natal - RN, 59129-690, Brazil",Natal,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,6,OPERATIONAL,,inconclusivo,https://www.facebook.com/Campeonatornfifadefuteboldigitalps4/,,+55 84 98744-2975,https://maps.google.com/?cid=2511738408155988886&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJbdArbQCrswcRlphOen982KA,Arte de Brincar - Locação de Brinquedos,"Rua Santo Inácio de Loyola, 46 - Igapó, Natal - RN, 59104-250, Brazil",Natal,busca_automatica,nome,outro,point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 84 98899-3324,https://maps.google.com/?cid=11590150527992633494&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ9cHTelJVsgcRMIpoeRTXYFE,Beco Mágico Natal,"Av. Miguel Castro, 751 - Lagoa Nova, Natal - RN, 59075-740, Brazil",Natal,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.4,371,OPERATIONAL,2026-08-30,sim,https://plugguest.com.br/beco-magico-natal/,,+55 84 99108-9353,https://maps.google.com/?cid=5863923197772597808&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJzcQ9t_ND65QRqkeUm-aANaE,BoardGame in Box,"R. Raja Gabaglia, 326 - Quebec, Londrina - PR, 86060-190, Brazil",Natal,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,113,OPERATIONAL,,inconclusivo,https://ludopedia.com.br/loja/boardgameinbox,,+55 43 3344-6023,https://maps.google.com/?cid=11616332541813082026&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJdXLIl_OpswcRwcKolyjNjLM,Brinquedoteca Popular Itinerante,"R. Santa Vitória - Pajuçara, Natal - RN, 59129-495, Brazil",Natal,busca_automatica,nome,outro,playground;point_of_interest;establishment,4.4,17,OPERATIONAL,2026-04-08,sim,,,,https://maps.google.com/?cid=12937941403755397825&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJEYzN_pqpswcRO9nRwhg35Zg,Brinquedotecar com Arte,"Rua: Roseiral, 87 - Pajuçara, Natal - RN, 59131-750, Brazil",Natal,busca_automatica,nome,outro,amusement_center;point_of_interest;establishment,5,1,OPERATIONAL,2019-02-19,inconclusivo,,,+55 84 98821-4661,https://maps.google.com/?cid=11017272642919061819&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJnXpytm35sgcR4Va4hKRdd_Y,Diversão na Mesa - Aluguel de Jogos de Tabuleiro,"Av. Abel Cabral - Nova Parnamirim, Parnamirim - RN, 59151-250, Brazil",Natal,busca_automatica,nome+avaliacao,loja,point_of_interest;association_or_organization;store;establishment,4.9,40,OPERATIONAL,2026-01-16,inconclusivo,https://www.diversaonamesa.com.br/,,+55 84 99471-9342,https://maps.google.com/?cid=17759766616741533409&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJm9KV1Tj_sgcRBPgfLvT1u-k,Fábula Brinquedos Educativos,"Avenida Odilon Gomes de Lima, 1908, Loja 3 - 59078-400 - Capim Macio, Natal - RN, 59078-400, Brazil",Natal,busca_automatica,nome,loja,toy_store;book_store;clothing_store;store;point_of_interest;establishment,4.9,181,OPERATIONAL,2026-07-28,sim,https://fabulabrinquedos.com.br/,,+55 84 99984-2370,https://maps.google.com/?cid=16842325660576774148&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ1XMv0xYAswcReTglE_i75DE,Game Extreme,"Av. Hermes da Fonseca, 1596 - Lj 10 - Tirol, Natal - RN, 59014-555, Brazil",Natal,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,142,OPERATIONAL,,inconclusivo,,,+55 84 3222-5395,https://maps.google.com/?cid=3595205076695988345&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJe8aF0DP_sgcRRkGOX2jHvMk,Game Station Natal Shopping,"Avenida Senador Salgado Filho, 2234 - Av. das Brancas Dunas, 47 - Candelária, Natal - RN, 59064-900, Brazil",Natal,busca_automatica,nome,outro,video_arcade;amusement_park;point_of_interest;establishment,4.1,21,OPERATIONAL,2026-05-06,sim,https://gamestation.com.br/onde-estamos/,,+55 84 99162-4086,https://maps.google.com/?cid=14536712948338803014&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ9bnWpaH4sgcRwZlibnpIPSI,Império Gamer - Natal/RN,"R. Camilo de Paula, 306 A - Tirol, Natal - RN, 59015-340, Brazil",Natal,busca_automatica,nome,loja,point_of_interest;store;establishment,4.8,157,OPERATIONAL,2026-01-10,inconclusivo,http://www.imperiogamer.com.br/,,+55 84 99898-5822,https://maps.google.com/?cid=2467207861544065473&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
