place_id,nome,endereco,capital_busca,origem,match_tipo,grupo_categoria,categorias_google,avaliacao_media,volume_avaliacoes,status_google,ultima_avaliacao_data,ativo_6m,site_ou_rede_social,instagram_usuario,telefone,link_google_maps,data_coleta,evidencia_espaco_jogo,relevante,politica_precificacao,modelo_alimentacao_bebidas,acervo_declarado
ChIJMwO7YgDdrAcRiYUURL8xCls,Mokuzai café e jogos,"R. Funcionário Odon Almeida, 271 - Mangabeira, João Pessoa - PB, 58058-520, Brazil",João Pessoa,busca_automatica,nome,alimentos_bebidas,coffee_shop;hamburger_restaurant;cafe;american_restaurant;restaurant;point_of_interest;association_or_organization;food_store;store;food;establishment,4.2,49,OPERATIONAL,2026-05-10,sim,https://www.instagram.com/cafe.mokuzai?igsh=MWh5cm9tMnk5OG5odw==,cafe.mokuzai,+55 83 99620-3082,https://maps.google.com/?cid=6560110504769258889&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ6Z1Gd2zdrAcRfu8-ixl29zs,"Mundo Nerd - Cards Pokémon, Universo Geek - Loja Geek","R. Severino Nicolau de Melo, 302 - Jardim Oceania, João Pessoa - PB, 58037-700, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.7,42,OPERATIONAL,,inconclusivo,https://instagram.com/mundonerdjp?igshid=YmMyMTA2M2Y=,mundonerdjp,+55 83 98756-1234,https://maps.google.com/?cid=4321052219567697790&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ85vQQj7CrAcR5VnMKrj0Vo0,Mundo da diversão Locações de Brinquedos,"Osorio Muniz Brito Brasil - Mangabeira, João Pessoa - PB, 58056-100, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;service;establishment,4.6,19,OPERATIONAL,2026-06-07,sim,,,+55 83 98746-2090,https://maps.google.com/?cid=10184596679174150629&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ3aUXP2rdrAcRamOHbgvNi1U,Psi Com Jogos | Loja de Jogos Educativos,"Av. Pres. Epitácio Pessoa, 2400 - sala 1 - Estados, João Pessoa - PB, 58042-006, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,5,66,OPERATIONAL,2026-01-21,inconclusivo,https://psicomjogos.com.br/,,+55 83 99383-5425,https://maps.google.com/?cid=6164245963969356650&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJSQ7pMgDorAcR2tW4krOfXOI,Serviços Games,"604-686 - Av. Carneiro da Cunha - Torre, João Pessoa - PB, 58040-243, Brazil",João Pessoa,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.8,26,OPERATIONAL,,inconclusivo,,,+55 83 98778-3831,https://maps.google.com/?cid=16311087544038643162&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJGX48aCPdrAcRGKdjxcowZII,Super Games,"Condomínio Empresarial Kairos - Av. Sen. Ruy Carneiro, 525 - Tambaú, João Pessoa - PB, 58039-181, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,1657,OPERATIONAL,,inconclusivo,,,+55 83 98784-2556,https://maps.google.com/?cid=9395688370054866712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ60hdgwzdrAcR2pQumgexCZo,Super Games Pirâmide Shopping,"Av. Antônio Lira, 300 - Térreo, Loja 1 e 2 - Tambaú, João Pessoa - PB, 58039-050, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,5,267,OPERATIONAL,,inconclusivo,,,+55 83 99813-5288,https://maps.google.com/?cid=11099597402840929498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJOUFiKVTprAcRKmexVNh5B1Q,TABERNA GAMES,"R. Clóvis Santana do Rosário - Lot. Jardim Itabaiana, João Pessoa - PB, 58071-686, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.9,9,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=6054942194063730474&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJqQGLHGfnrAcR7cbxZrSPynE,Taverna Mestre Ogro,"R. Alfredo José Athaíde, 189 - ap106 - Alto do Céu, João Pessoa - PB, 58027-740, Brazil",João Pessoa,busca_automatica,avaliacao,alimentos_bebidas,meal_delivery;food_delivery;association_or_organization;food;point_of_interest;establishment,5,3,OPERATIONAL,2026-08-07,sim,,,+55 83 98748-8335,https://maps.google.com/?cid=8199524076565415661&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJoVvy7ALnrAcRk0TFojnHe3o,Teck Games,"R. Des. Souto Maior, 288 - Centro, João Pessoa - PB, 58013-190, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,3.8,39,OPERATIONAL,,inconclusivo,https://instagram.com/teckgames,teckgames,+55 83 98638-0471,https://maps.google.com/?cid=8825866945120519315&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJi7nmsuDnrAcRL7YqefCGlzk,Thiago & Arione Games & Assistencia Técnica,"Av. Dom Pedro II, 292 - Centro, João Pessoa - PB, 58013-420, Brazil",João Pessoa,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4,142,OPERATIONAL,,inconclusivo,http://facebook.com/ThiagoArioneGames,,+55 83 3222-0487,https://maps.google.com/?cid=4149933949028316719&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJdfQn3dHdrAcREWGvHlJbjkU,Tiffy Toys - Cabo Branco - Loja de Brinquedos em João Pessoa,"Loja 2: - Av. Cairu, 222 - Loja nº 103, Akrópolis - Cabo Branco, João Pessoa - PB, 58045-100, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,37,OPERATIONAL,,inconclusivo,https://www.tiffytoys.com.br/,,+55 83 98180-1036,https://maps.google.com/?cid=5012043843570196753&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJYfcfaFjCrAcRJyDjj-zjdYg,Toinho games,"R. Administrador Manoel Ângelo de Oliveira, 1 - Mangabeira VII, João Pessoa - PB, 58058-200, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,85,OPERATIONAL,,inconclusivo,,,+55 83 98773-5154,https://maps.google.com/?cid=9833015966599159847&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJvRi2jWzdrAcRjX2hXYewzPM,Turma do Jardim Brinquedoteca,"Mag Shopping - Av. Gov. Flávio Ribeiro Coutinho, 115 - Lot. Oceania II, João Pessoa - PB, 58037-000, Brazil",João Pessoa,busca_automatica,nome,outro,point_of_interest;establishment,4.7,33,OPERATIONAL,2025-09-20,inconclusivo,http://www.instagram.com/turmadojardim,turmadojardim,+55 83 3578-9970,https://maps.google.com/?cid=17567610341903400333&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJqfgNxtPCrAcROvivIK8e9DM,Vida Toys Brinquedos - Unidade Shopping Pátio Altiplano,"Shopping Altiplano - R. Poe. Targino Teixeira, 251 - Loja 51 - Piso L1 - Térreo - Altiplano Cabo Branco, João Pessoa - PB, 58046-090, Brazil",João Pessoa,busca_automatica,nome,loja,toy_store;event_venue;point_of_interest;association_or_organization;store;establishment,5,198,OPERATIONAL,2026-06-05,sim,https://www.vidatoys.com.br/,,+55 83 99113-3939,https://maps.google.com/?cid=3743650927768238138&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJg7vckuDnrAcRvUcVzd2PRLw,Vip Games,"R. Duque de Caxias, 312 - Centro, João Pessoa - PB, 58010-820, Brazil",João Pessoa,busca_automatica,nome,loja,store;point_of_interest;establishment,4,301,OPERATIONAL,,inconclusivo,,,+55 83 3221-4042,https://maps.google.com/?cid=13566126160338044861&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJnyqy8QHhYY0RIHJp_Ofb4v8,4 Fun Geek Store,"Acelino de Leão, 1503 - Buritizal, Macapá - AP, 68901-092, Brazil",Macapá,busca_automatica,nome+avaliacao,alimentos_bebidas,bar;store;point_of_interest;establishment,4.5,146,OPERATIONAL,2026-03-07,inconclusivo,https://www.meucomercio.com.br/4funstoreap,,+55 96 98117-6892,https://maps.google.com/?cid=18438541613826929184&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJR0RVu7PhYY0RHoVScsHyiNU,Arena Underground Games,"R. Gen. Rondon, 1467 - Centro, Macapá - AP, 68900-082, Brazil",Macapá,busca_automatica,nome,loja,store;point_of_interest;establishment,5,3,OPERATIONAL,2026-06-14,sim,https://arenaunderground.com.br/,,+55 96 99121-7979,https://maps.google.com/?cid=15386815039571920158&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJbSfwVQDhYY0Rx5aY3a7TZzQ,Board House - Jogos de Tabuleiro,"Av. Desidério Antônio Coelho, 1189 - Trem, Macapá - AP, 68901-080, Brazil",Macapá,busca_automatica,nome,alimentos_bebidas,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,4.6,32,OPERATIONAL,2026-04-15,sim,,,,https://maps.google.com/?cid=3776219560568985287&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJB_gogvfhYY0Rakpj0BQUbTI,Brinquedoteca Brincar e aprender,"R. José Luís Barata, 332 - Jardim Marco Zero, Macapá - AP, 68903-364, Brazil",Macapá,busca_automatica,nome,outro,point_of_interest;establishment,4.8,45,OPERATIONAL,2024-06-29,inconclusivo,https://www.instagram.com/brinquedotecabrincareaprender/,brinquedotecabrincareaprender,+55 96 98134-1143,https://maps.google.com/?cid=3633582553985927786&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJtQemUefnYY0RBM5_s0hukys,C.A Play Games,"Av. Álvaro Carvalho Barbosa - Novo Horizonte, Macapá - AP, 68909-812, Brazil",Macapá,busca_automatica,nome,loja,store;point_of_interest;establishment,,0,OPERATIONAL,,inconclusivo,,,+55 96 99119-3994,https://maps.google.com/?cid=3139974623735565828&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJk-w24F0fnpIRQE5x0l1Uy0c,Espaço Criança Brinquedoteca & Play Park,"Rodovia Juscelino Kubitschek, 2141 - Jardim Equatorial, Macapá - AP, 68903-419, Brazil",Macapá,busca_automatica,nome,outro,amusement_park;event_venue;point_of_interest;establishment,4.2,9,OPERATIONAL,2026-05-03,sim,,,+55 96 98143-3531,https://maps.google.com/?cid=5173321358904479296&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJu8UNtRvhYY0R8iv23rNIXZg,Inforgame Produtos Eletrônicos,"Av. Profa. Cora de Carvalho, 1439 - Central, Macapá - AP, 68900-040, Brazil",Macapá,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,4.6,73,OPERATIONAL,,inconclusivo,http://www.inforgames.com.br/,,+55 96 99140-0292,https://maps.google.com/?cid=10979011403976158194&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJu0RxYZbhYY0RQjos4linbLY,Leo Games,"R. Tiradentes, 755 - Sl 2 - Central, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,loja,point_of_interest;store;establishment,4.5,36,OPERATIONAL,2026-08-06,sim,,,+55 96 99121-0014,https://maps.google.com/?cid=13145065412581145154&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJWQOhHWvhYY0RPdlAV_VRTKc,Pro Game,"R. Tiradentes, 795 - Centro, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,loja,point_of_interest;store;establishment,4.5,16,OPERATIONAL,,inconclusivo,https://www.instagram.com/progame.mcp/,progame.mcp,+55 96 99208-0300,https://maps.google.com/?cid=12055100416736680253&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJv_K76-LgYY0RtrLQsaziXTs,"Saint Collection - Cartas de Pokémon, Cards Colecionáveis, Figurinha Copa e TCG em Macapá","Av. Pres. Vargas, 341 - Central, Macapá - AP, 68900-070, Brazil",Macapá,busca_automatica,nome+avaliacao,loja,toy_store;book_store;store;point_of_interest;establishment,4.8,86,OPERATIONAL,2024-11-03,inconclusivo,https://www.instagram.com/saintcollectionstore/,saintcollectionstore,+55 96 99151-7550,https://maps.google.com/?cid=4277824452417335990&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJv0yHrjfnYY0Ray_j0S-ur7A,Servinorte games,"R. Tiradentes, 752 - Centro, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,outro,service;point_of_interest;establishment,4.9,134,OPERATIONAL,,inconclusivo,,,+55 96 98111-3370,https://maps.google.com/?cid=12731586192007704427&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJhUqpPe3nYY0RoXzwAvFh7HU,Tabuleiroca,"Rua Vila dos Oliveiras, 471 E - Pedrinhas, Macapá - AP, 68903-121, Brazil",Macapá,busca_automatica,nome+avaliacao,outro,association_or_organization;point_of_interest;establishment,5,21,OPERATIONAL,2022-10-13,inconclusivo,http://instagram.com/tabuleiroca,tabuleiroca,,https://maps.google.com/?cid=8497274284705610913&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJU6yWSf3gYY0RsPQhZgRzVmA,Top Game Games,"R. Tiradentes, 795 - Central, Macapá - AP, 68900-098, Brazil",Macapá,busca_automatica,nome,loja,point_of_interest;store;establishment,4.3,229,OPERATIONAL,2026-02-13,inconclusivo,,,+55 96 99166-6269,https://maps.google.com/?cid=6941862338368763056&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ8Sm3w0FJAQcRBgwyl8PaDn8,AL RPG CLUB,"R. Alm. Tamandaré, 59 - Prado, Maceió - AL, 57010-030, Brazil",Maceió,busca_automatica,nome+avaliacao,outro,sports_club;association_or_organization;point_of_interest;establishment,4.6,10,OPERATIONAL,2025-01-18,inconclusivo,,,+55 82 99960-5414,https://maps.google.com/?cid=9155495626080914438&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJPxbr071FAQcROLAjKHLWfFs,Blue Games & Informática,"R. José Cabral Acioli, n° 475 - Lj 06 - Jatiúca, Maceió - AL, 57035-677, Brazil",Maceió,busca_automatica,nome,loja,electronics_store;store;service;point_of_interest;establishment,4.5,328,OPERATIONAL,2026-05-21,sim,http://www.bluegames.com.br/,,+55 82 3231-2820,https://maps.google.com/?cid=6592379740351606840&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJEfaZjehHAQcR2k1ZOn1NkyM,Brincadeira de criança - Aluguel de brinquedos,"R. Olavo Bilac - São Jorge, Maceió - AL, 57025-650, Brazil",Maceió,busca_automatica,nome,outro,amusement_park;point_of_interest;establishment,5,1,OPERATIONAL,2023-11-23,inconclusivo,,,+55 82 98830-7540,https://maps.google.com/?cid=2563477813149126106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJG9OXnepFAQcRrkVLt1ivtFE,Brinquedolandia,"Av. Silvio Carlos Viana, 634 - Ponta Verde, Maceió - AL, 57035-160, Brazil",Maceió,busca_automatica,nome,outro,point_of_interest;establishment,5,1,OPERATIONAL,2022-05-08,inconclusivo,,,,https://maps.google.com/?cid=5887523408447227310&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJzy7aZ3pFAQcRPpJiEcMgEGM,Casa Kids Brinquedoteca,"Rua Paulina Maria de Mendonça, nº 303 - Mangabeiras, Maceió - AL, 57035-557, Brazil",Maceió,busca_automatica,nome,outro,sports_activity_location;point_of_interest;establishment,4.8,9,OPERATIONAL,2024-01-12,inconclusivo,,,+55 82 98117-6046,https://maps.google.com/?cid=7138241431564620350&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJzf0e5GdFAQcRfkS0E5O8q2A,Casa da cultura Nerd,"R. Santos Pacheco, 28A - Centro, Maceió - AL, 57020-290, Brazil",Maceió,busca_automatica,nome,outro,association_or_organization;point_of_interest;establishment,5,2,OPERATIONAL,2024-10-25,inconclusivo,,,,https://maps.google.com/?cid=6965868588535399550&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ_12HTYdPAQcRHgk1LSYJNy4,Daniel Games,"Rua do Livramento, 180 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,electronics_store;store;point_of_interest;establishment,1,5,OPERATIONAL,,inconclusivo,,,+55 82 99427-4536,https://maps.google.com/?cid=3330140509035628830&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJe0EtdLFFAQcRuWhZCvcN_kk,Fantástica Fábrica de Diversão - Salão de Festa e Brinquedoteca,"Lot. Pratagy - Av. Empresário Carlos da Silva Nogueira, 648 A - quadra d 16 - Jatiúca, Maceió - AL, 57036-540, Brazil",Maceió,busca_automatica,nome,outro,banquet_hall;childrens_camp;playground;amusement_park;event_venue;point_of_interest;establishment,4.9,30,OPERATIONAL,2025-12-13,inconclusivo,https://instagram.com/fantasticafd?igshid=YmMyMTA2M2Y=,fantasticafd,+55 82 3436-5763,https://maps.google.com/?cid=5331714363534960825&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ25Hb_fNIAQcR3B7zZiGGEi8,Feirinha do Tabuleiro,"84 - Av. Maceió, 50 - Tabuleiro do Martins, Maceió - AL, 57061-110, Brazil",Maceió,busca_automatica,nome,outro,wholesaler;point_of_interest;service;establishment,4,604,OPERATIONAL,2026-05-06,sim,,,,https://maps.google.com/?cid=3391920947382656732&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJfSQNreJJAQcR6NgXUUHgDnM,Fênix Games,"Feirinha do - Tabuleiro do Martins, Maceió - AL, 57061-110, Brazil",Maceió,busca_automatica,nome,outro,service;point_of_interest;establishment,5,35,OPERATIONAL,2024-12-24,inconclusivo,,,+55 82 98860-3610,https://maps.google.com/?cid=8290810535173675240&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJA7N9Wc5FAQcRVkg5NfmQvwE,Game Station - Maceió Shopping,"Shopping Maceió - Av. Comendador Gustavo Paiva, 2990 - 2º Piso, Loja 277 - Mangabeiras, Maceió - AL, 57031-530, Brazil",Maceió,busca_automatica,nome,loja,video_arcade;store;point_of_interest;establishment,4.3,1787,OPERATIONAL,2023-08-12,inconclusivo,http://www.gamestation.com.br/,,+55 82 3357-1386,https://maps.google.com/?cid=125978714603866198&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJqUF-J7FFAQcRkGihIryuA2o,Game Store,"R. Sen. Firmino de Vasconcelos, 784 - Ponta da Terra, Maceió - AL, 57030-680, Brazil",Maceió,busca_automatica,nome,loja,electronics_store;service;point_of_interest;store;establishment,4.8,534,OPERATIONAL,,inconclusivo,,,+55 82 98804-0633,https://maps.google.com/?cid=7639141516008581264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJgZEe0LZJAQcRLT0lGFQ0NtE,Geeks Mcz,"Av. Ver. Dário Marsíglia, 159 b - Tabuleiro do Martins, Maceió - AL, 57081-015, Brazil",Maceió,busca_automatica,nome,loja,toy_store;clothing_store;store;association_or_organization;point_of_interest;establishment,4.4,7,OPERATIONAL,,inconclusivo,,,+55 82 99159-4843,https://maps.google.com/?cid=15075294338456304941&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJ6Yn7M71FAQcRM-u_TrNWSkQ,HomeVR,"Av. Dr. Júlio Marques Luz, 1599 - Jatiúca, Maceió - AL, 57035-700, Brazil",Maceió,busca_automatica,avaliacao,loja,store;point_of_interest;association_or_organization;establishment,4.8,268,OPERATIONAL,2025-04-22,inconclusivo,http://www.homevr.com.br/,,+55 82 98209-8414,https://maps.google.com/?cid=4920840870976023347&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ6eF2ec1FAQcRFbBMOaeT_zQ,Loja Online RPG Taverna de Ferro,"R. Rio Largo, 92 - Cruz das Almas, Maceió - AL, 57038-470, Brazil",Maceió,busca_automatica,nome,outro,corporate_office;point_of_interest;establishment,4,2,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=3818933355463618581&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJq5XJzgk3AQcR3Aumtapg7C8,Ludoteco,"Av. Frei Damião de Bozano, 310 - Cidade Universitária, Maceió - AL, 57073-610, Brazil",Maceió,busca_automatica,nome,outro,point_of_interest;association_or_organization;establishment,5,2,OPERATIONAL,2026-05-26,sim,,,,https://maps.google.com/?cid=3453241300594592732&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJnXkS431FAQcROUxKASeZrKk,Matrix Games,"Rua do Livramento, 245 - Sl 10 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,store;point_of_interest;establishment,4.2,146,OPERATIONAL,2026-02-26,inconclusivo,http://www.facebook.com/matrixgame,,+55 82 3032-2465,https://maps.google.com/?cid=12226315481208474681&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJT7cPKnxFAQcRg2W4bSnQKLE,Matriz Game,"Rua do Livramento, 2 - Centro, Maceió - AL, 57020-030, Brazil",Maceió,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,3,2,OPERATIONAL,,inconclusivo,,,+55 82 3034-5482,https://maps.google.com/?cid=12765682020134708611&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJfbK0zIpFAQcRcHb7WtfE01E,Mininice Brinquedos,"Av. Dr. Antônio Gomes de Barros, 546 - Jatiúca, Maceió - AL, 57035-700, Brazil",Maceió,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,5,6,OPERATIONAL,,inconclusivo,,,+55 82 99188-1940,https://maps.google.com/?cid=5896272766381553264&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
ChIJFwbfbrdFAQcRpl7Uf70zEK8,Multibrinque Maceió - Aluguel de Brinquedos e Acessórios para o dia a dia,"R. Antônia Alves Carvalho Leite, 1118 A - Jatiúca, Maceió - AL, 57036-040, Brazil",Maceió,busca_automatica,nome,loja,toy_store;store;point_of_interest;establishment,5,546,OPERATIONAL,2026-08-03,sim,https://multibrinque.com.br/maceio/,,+55 82 99421-1041,https://maps.google.com/?cid=12614639445251219110&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJPzFX2EVFAQcRERBfWGSTHis,Mundo kids aluguel de brinquedos,"R. São Jorge, 63 - Barro Duro, Maceió - AL, 57045-620, Brazil",Maceió,busca_automatica,nome,loja,toy_store;point_of_interest;store;establishment,4.6,10,OPERATIONAL,2025-06-03,inconclusivo,http://www.mundokidsbrinquedos.com.br/,,+55 82 99955-5417,https://maps.google.com/?cid=3107082852120858641&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-01,,,,,
ChIJ-5chtYBPAQcRN4Sg3nCqlZg,Paulo Games,"Shopping Popular Nossa Senhora de Fátima, Box 209, Próximo ao Teatro Deodoro - R. Barão de Maceió, S/N - Centro, Maceió - AL, 57020-360, Brazil",Maceió,busca_automatica,nome,loja,point_of_interest;store;establishment,4,3,OPERATIONAL,,inconclusivo,,,,https://maps.google.com/?cid=10994881467043054647&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,2026-09-16,,,,,
